item_id,brand,brand_type,category
8302,4321,Established,12
8303,158,Established,12
8304,1145,Established,7
8305,3274,Established,13
8306,231,Established,7
8307,141,Established,7
8308,2191,Established,7
8309,2410,Established,12
8310,498,Established,7
8311,1,Established,10
8312,454,Established,12
8313,1095,Established,7
8314,1162,Established,12
8315,56,Local,7
8316,2243,Established,7
8317,5013,Established,7
8318,501,Established,7
8319,56,Local,7
8320,1027,Established,11
8321,56,Local,11
8322,1823,Established,3
8323,453,Established,11
8324,56,Local,12
8325,1946,Established,7
8326,56,Local,12
8327,387,Established,7
8328,1370,Established,12
8329,281,Established,12
8330,1774,Established,7
8331,782,Established,7
8332,133,Established,7
8333,1145,Established,7
8334,2720,Established,8
8335,4059,Established,11
8336,278,Established,7
8337,4152,Established,8
8338,56,Local,16
8339,56,Local,7
8340,56,Local,7
8341,1143,Established,7
8342,56,Local,7
8343,43,Established,12
8344,2653,Established,8
8345,614,Established,7
8346,1663,Established,3
8347,89,Established,7
8348,2134,Established,12
8349,1647,Established,7
8350,172,Established,7
8351,1262,Established,12
8352,56,Local,12
8353,314,Established,12
8354,877,Established,7
8355,56,Local,7
8356,1677,Established,7
8357,739,Established,3
8358,550,Established,7
8359,1145,Established,7
8360,1253,Established,7
8361,997,Established,7
8362,2905,Established,12
8363,158,Established,12
8364,5188,Established,7
8365,278,Established,7
8366,3040,Established,8
8367,1041,Established,12
8368,56,Local,10
8369,56,Local,7
8370,5057,Established,3
8371,5077,Established,7
8372,1620,Established,7
8373,146,Established,12
8374,89,Established,7
8375,3254,Established,12
8376,4382,Established,12
8377,2147,Established,13
8378,746,Established,7
8379,4330,Established,12
8380,209,Established,7
8381,5022,Established,3
8382,905,Established,7
8383,56,Local,7
8384,332,Established,7
8385,89,Established,7
8386,1533,Established,12
8387,814,Established,7
8388,56,Local,7
8389,172,Established,7
8390,5220,Established,12
8391,1823,Established,3
8392,714,Established,7
8393,1573,Established,12
8394,1923,Established,7
8395,328,Established,17
8396,4957,Established,7
8397,828,Established,7
8398,507,Established,7
8399,2249,Established,7
8400,2597,Established,8
8401,1760,Established,17
8402,1164,Established,12
8403,2056,Established,12
8404,58,Established,7
8405,1865,Established,12
8406,56,Local,12
8407,235,Established,7
8408,1262,Established,12
8409,2127,Established,7
8410,1390,Established,12
8411,28,Established,7
8412,56,Local,7
8413,469,Established,12
8414,2211,Established,12
8415,1016,Established,7
8416,206,Established,7
8417,56,Local,7
8418,1587,Established,7
8419,5238,Established,12
8420,686,Established,7
8421,183,Established,12
8422,56,Local,12
8423,560,Established,12
8424,56,Local,7
8425,146,Established,12
8426,387,Established,7
8427,1013,Established,7
8428,2033,Established,12
8429,1145,Established,7
8430,4213,Established,8
8431,1796,Established,7
8432,133,Established,7
8433,56,Local,7
8434,1470,Established,17
8435,1128,Established,12
8436,56,Local,3
8437,726,Established,12
8438,4420,Established,12
8439,1918,Established,3
8440,296,Established,2
8441,2372,Established,1
8442,2354,Established,7
8443,369,Established,7
8444,819,Established,7
8445,56,Local,12
8446,65,Established,7
8447,475,Established,12
8448,360,Established,7
8449,813,Established,7
8450,550,Established,7
8451,1124,Established,7
8452,56,Local,12
8453,3776,Established,8
8454,225,Established,12
8455,828,Established,7
8456,133,Established,7
8457,971,Established,7
8458,2336,Established,7
8459,4416,Established,12
8460,4568,Established,7
8461,2080,Established,12
8462,789,Established,3
8463,1555,Established,11
8464,1501,Established,12
8465,1332,Established,7
8466,56,Local,7
8467,4688,Established,12
8468,1582,Established,12
8469,1630,Established,7
8470,832,Established,7
8471,908,Established,7
8472,2589,Established,8
8473,4278,Established,12
8474,1720,Established,12
8475,316,Established,12
8476,2243,Established,7
8477,782,Established,7
8478,158,Established,12
8479,1740,Established,3
8480,989,Established,11
8481,1677,Established,7
8482,866,Established,17
8483,4358,Established,17
8484,56,Local,7
8485,56,Local,7
8486,412,Established,7
8487,5150,Established,12
8488,686,Established,12
8489,56,Local,12
8490,334,Established,7
8491,2205,Established,12
8492,56,Local,7
8493,56,Local,12
8494,1649,Established,7
8495,56,Local,7
8496,4821,Established,12
8497,5098,Established,12
8498,1134,Established,7
8499,56,Local,12
8500,1753,Established,7
8501,482,Established,12
8502,486,Established,17
8503,339,Established,12
8504,1923,Established,7
8505,782,Established,7
8506,4822,Established,12
8507,1145,Established,7
8508,4380,Established,12
8509,702,Established,7
8510,946,Established,7
8511,1124,Established,7
8512,1496,Established,12
8513,56,Local,2
8514,2372,Established,1
8515,522,Established,3
8516,2134,Established,12
8517,56,Local,7
8518,3596,Established,13
8519,56,Local,7
8520,1893,Established,7
8521,860,Established,12
8522,1235,Established,7
8523,206,Established,7
8524,2173,Established,7
8525,56,Local,7
8526,1145,Established,7
8527,1326,Established,7
8528,2115,Established,12
8529,56,Local,7
8530,4371,Established,12
8531,2025,Established,7
8532,105,Established,7
8533,946,Established,7
8534,1409,Established,12
8535,278,Established,7
8536,2035,Established,12
8537,1409,Established,12
8538,5143,Established,7
8539,1487,Established,10
8540,56,Local,3
8541,56,Local,7
8542,2896,Established,12
8543,1609,Established,7
8544,908,Established,7
8545,2355,Established,1
8546,1101,Established,7
8547,2123,Established,1
8548,56,Local,2
8549,56,Local,7
8550,1149,Established,12
8551,899,Established,12
8552,24,Established,12
8553,1362,Established,7
8554,686,Established,7
8555,4189,Established,8
8556,4376,Established,12
8557,56,Local,7
8558,1108,Established,16
8559,686,Established,12
8560,1145,Established,7
8561,1266,Established,12
8562,2093,Established,12
8563,2240,Established,7
8564,1898,Established,11
8565,1487,Established,10
8566,46,Established,12
8567,1878,Established,12
8568,563,Established,12
8569,783,Established,12
8570,946,Established,7
8571,952,Established,12
8572,2086,Established,12
8573,56,Local,2
8574,1633,Established,7
8575,56,Local,12
8576,56,Local,13
8577,1145,Established,7
8578,278,Established,7
8579,1954,Established,7
8580,56,Local,12
8581,1906,Established,12
8582,953,Established,12
8583,3236,Established,8
8584,56,Local,7
8585,255,Established,7
8586,56,Local,7
8587,172,Established,7
8588,154,Established,2
8589,953,Established,12
8590,56,Local,12
8591,56,Local,7
8592,796,Established,12
8593,2004,Established,10
8594,2164,Established,7
8595,4874,Established,7
8596,1501,Established,12
8597,56,Local,7
8598,56,Local,16
8599,2271,Local,10
8600,21,Established,12
8601,56,Local,11
8602,1,Established,9
8603,102,Established,12
8604,56,Local,12
8605,4333,Established,12
8606,56,Local,17
8607,1025,Established,12
8608,686,Established,12
8609,191,Established,3
8610,686,Established,12
8611,4308,Established,12
8612,56,Local,12
8613,1477,Established,7
8614,951,Established,12
8615,823,Established,7
8616,4419,Established,12
8617,4409,Established,12
8618,1,Established,9
8619,57,Established,7
8620,111,Established,2
8621,989,Established,11
8622,756,Established,12
8623,2532,Established,8
8624,56,Local,12
8625,1,Established,10
8626,22,Established,12
8627,2710,Established,8
8628,3116,Established,13
8629,172,Established,7
8630,2722,Established,8
8631,56,Local,12
8632,56,Local,7
8633,782,Established,7
8634,1569,Established,7
8635,56,Local,12
8636,1626,Established,12
8637,4302,Established,12
8638,1239,Established,12
8639,1487,Established,10
8640,56,Local,12
8641,686,Established,7
8642,1863,Established,2
8643,1061,Established,7
8644,4588,Established,7
8645,2059,Established,7
8646,3741,Established,8
8647,45,Established,12
8648,619,Established,12
8649,2351,Established,7
8650,56,Local,7
8651,2117,Established,7
8652,623,Established,7
8653,1436,Established,12
8654,1953,Established,7
8655,602,Established,10
8656,1966,Established,3
8657,3966,Established,13
8658,269,Established,7
8659,467,Established,12
8660,541,Established,12
8661,56,Local,7
8662,2264,Established,7
8663,328,Established,17
8664,864,Established,7
8665,1298,Established,7
8666,172,Established,7
8667,2100,Established,12
8668,1008,Established,12
8669,5073,Established,6
8670,4568,Established,7
8671,4890,Established,12
8672,196,Established,13
8673,4700,Established,7
8674,56,Local,7
8675,482,Established,12
8676,147,Established,7
8677,1587,Established,7
8678,951,Established,12
8679,1124,Established,7
8680,1088,Established,7
8681,133,Established,7
8682,56,Local,2
8683,56,Local,12
8684,686,Established,12
8685,2011,Established,11
8686,2729,Established,8
8687,1421,Established,12
8688,803,Established,7
8689,1275,Established,7
8690,56,Local,7
8691,4412,Established,12
8692,2434,Established,12
8693,102,Established,12
8694,1057,Established,7
8695,1128,Established,12
8696,702,Established,8
8697,602,Established,4
8698,1134,Established,7
8699,475,Established,12
8700,3802,Established,8
8701,1515,Established,7
8702,357,Established,3
8703,2338,Established,7
8704,771,Established,12
8705,989,Established,11
8706,1412,Established,12
8707,2013,Established,17
8708,5228,Established,6
8709,475,Established,7
8710,56,Local,7
8711,1,Established,10
8712,1262,Established,12
8713,2228,Established,7
8714,408,Established,7
8715,1266,Established,12
8716,1981,Established,12
8717,4107,Established,8
8718,5267,Established,4
8719,702,Established,7
8720,56,Local,12
8721,1391,Established,7
8722,1788,Established,12
8723,56,Local,12
8724,3257,Established,12
8725,971,Established,7
8726,1101,Established,7
8727,782,Established,7
8728,141,Established,7
8729,1144,Established,12
8730,951,Established,12
8731,158,Established,12
8732,56,Local,13
8733,158,Established,12
8734,2372,Established,1
8735,4890,Established,12
8736,56,Local,7
8737,4297,Established,12
8738,487,Established,7
8739,892,Established,7
8740,4849,Established,3
8741,1636,Established,7
8742,1883,Established,12
8743,56,Local,2
8744,56,Local,7
8745,105,Established,7
8746,1470,Established,12
8747,1298,Established,7
8748,4467,Established,12
8749,30,Established,12
8750,1128,Established,12
8751,4467,Established,12
8752,56,Local,7
8753,1981,Established,12
8754,4434,Established,2
8755,1104,Established,17
8756,637,Established,12
8757,56,Local,7
8758,4308,Established,12
8759,1186,Established,7
8760,783,Established,12
8761,1186,Established,7
8762,56,Local,7
8763,4417,Established,12
8764,2117,Established,7
8765,1149,Established,12
8766,408,Established,12
8767,4101,Established,8
8768,880,Established,7
8769,5326,Established,3
8770,56,Local,12
8771,522,Established,7
8772,676,Established,7
8773,1582,Established,12
8774,2355,Established,1
8775,56,Local,13
8776,1539,Established,7
8777,387,Established,7
8778,676,Established,7
8779,482,Established,12
8780,1486,Established,7
8781,56,Local,7
8782,4734,Established,12
8783,1124,Established,7
8784,4419,Established,12
8785,1088,Established,7
8786,56,Local,7
8787,2169,Established,7
8788,681,Established,7
8789,235,Established,7
8790,387,Established,7
8791,1646,Established,12
8792,67,Established,16
8793,769,Established,3
8794,3315,Established,13
8795,56,Local,7
8796,756,Established,12
8797,397,Established,12
8798,487,Established,7
8799,1569,Established,7
8800,1134,Established,7
8801,2444,Established,12
8802,2429,Established,7
8803,2122,Established,7
8804,617,Established,11
8805,1,Established,10
8806,465,Established,7
8807,673,Established,12
8808,4795,Established,10
8809,571,Established,7
8810,56,Local,7
8811,2088,Established,12
8812,1395,Established,7
8813,1463,Established,7
8814,56,Local,11
8815,56,Local,12
8816,1569,Established,7
8817,56,Local,12
8818,2088,Established,12
8819,986,Established,12
8820,1088,Established,7
8821,2342,Established,7
8822,1891,Established,12
8823,975,Established,7
8824,1421,Established,12
8825,1638,Established,12
8826,189,Established,12
8827,2410,Established,12
8828,989,Established,11
8829,4890,Established,12
8830,1196,Established,12
8831,475,Established,7
8832,469,Established,12
8833,56,Local,7
8834,4467,Established,12
8835,56,Local,7
8836,1028,Established,12
8837,56,Local,7
8838,158,Established,12
8839,1686,Established,7
8840,1373,Established,7
8841,2113,Established,7
8842,56,Local,7
8843,2548,Established,8
8844,405,Established,3
8845,446,Established,10
8846,5164,Established,12
8847,2035,Established,12
8848,141,Established,7
8849,560,Established,12
8850,1101,Established,7
8851,4412,Established,12
8852,787,Established,7
8853,154,Established,2
8854,771,Established,12
8855,56,Local,12
8856,1000,Established,11
8857,1531,Established,12
8858,1149,Established,12
8859,56,Local,2
8860,56,Local,7
8861,1057,Established,7
8862,56,Local,12
8863,1124,Established,7
8864,281,Established,12
8865,1898,Established,11
8866,56,Local,7
8867,623,Established,7
8868,953,Established,12
8869,1930,Established,7
8870,2256,Established,7
8871,56,Local,7
8872,1041,Established,12
8873,946,Established,7
8874,56,Local,17
8875,5107,Established,12
8876,771,Established,7
8877,1276,Established,7
8878,56,Local,2
8879,606,Established,7
8880,56,Local,7
8881,714,Established,7
8882,2011,Established,11
8883,2253,Established,7
8884,2351,Established,7
8885,2233,Established,7
8886,133,Established,7
8887,1556,Established,12
8888,56,Local,7
8889,1390,Established,12
8890,56,Local,7
8891,679,Established,12
8892,1101,Established,7
8893,1332,Established,7
8894,2379,Established,7
8895,56,Local,7
8896,56,Local,7
8897,986,Established,12
8898,158,Established,12
8899,1145,Established,7
8900,278,Established,7
8901,702,Established,11
8902,1088,Established,7
8903,147,Established,7
8904,4318,Established,12
8905,1991,Established,11
8906,266,Established,3
8907,4230,Established,8
8908,771,Established,12
8909,56,Local,2
8910,946,Established,7
8911,1460,Established,12
8912,1308,Established,7
8913,1,Established,10
8914,1952,Established,12
8915,3922,Established,13
8916,278,Established,7
8917,1143,Established,7
8918,1034,Established,12
8919,4299,Established,12
8920,602,Established,10
8921,1060,Established,7
8922,332,Established,7
8923,30,Established,7
8924,369,Established,7
8925,56,Local,12
8926,56,Local,7
8927,4378,Established,12
8928,866,Established,17
8929,1648,Established,12
8930,4968,Established,13
8931,1105,Established,7
8932,404,Established,13
8933,5053,Established,3
8934,821,Established,7
8935,5023,Established,3
8936,1376,Established,7
8937,1997,Established,13
8938,967,Established,7
8939,404,Established,13
8940,56,Local,7
8941,1157,Established,3
8942,56,Local,7
8943,4359,Established,17
8944,360,Established,7
8945,475,Established,12
8946,56,Local,7
8947,1447,Established,7
8948,1822,Established,12
8949,56,Local,7
8950,2409,Established,3
8951,56,Local,7
